subset,subset_name,family,image,miou,dice,pixel_acc,model_id,display_name,group,category,architecture,encoder,input_mode,params_m,train_seconds
4130-steel,4130 Steel,Steel,4130 x 20 (8).jpg,0.7323336295145936,0.8454337600752375,0.8458387586805556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
4130-steel,4130 Steel,Steel,4130 x 20 (9).jpg,0.7473469624967553,0.8553909466172356,0.8555230034722222,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
4130-steel,4130 Steel,Steel,4130 x 20 (10).jpg,0.7541848692048679,0.8598511494719125,0.8599989149305556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
4130-steel,4130 Steel,Steel,4130 x 20 (11).jpg,0.719519204414452,0.8368217522757855,0.8372667100694444,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
4130-steel,4130 Steel,Steel,4130 x 20 (12).jpg,0.7532928917375432,0.859246667182347,0.8595920138888888,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
4130-steel,4130 Steel,Steel,4130 x 20 (13).jpg,0.7615519333864949,0.8645235666952479,0.865478515625,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
4130-steel,4130 Steel,Steel,4130 x 20 (14).jpg,0.755331993589063,0.8604883334298905,0.8615180121527778,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
4130-steel,4130 Steel,Steel,4130 x 20 (15).jpg,0.7353377402584693,0.8474855486901329,0.8474934895833334,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
4130-steel,4130 Steel,Steel,4130 x 20 (16).jpg,0.7114657437664622,0.8313384430404038,0.8318413628472222,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
4130-steel,4130 Steel,Steel,4130 x 20 (17).jpg,0.7016592011494716,0.8245617183137084,0.8253309461805556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
4130-steel,4130 Steel,Steel,4130 x 20 (18).jpg,0.7433159726873995,0.8524535857853173,0.8548448350694444,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
4130-steel,4130 Steel,Steel,4130 x 20 (19).jpg,0.7350678583404383,0.8470963648570935,0.8486870659722222,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
4130-steel,4130 Steel,Steel,4130 x 20 (20).jpg,0.7190313687928169,0.8362997839899327,0.8381076388888888,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (1).jpg,0.2116288806643325,0.32018675727950685,0.3921983506944444,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (2).jpg,0.14948956590301068,0.24594708337247384,0.2788628472222222,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (3).jpg,0.12086549066514782,0.20652225406919247,0.22718641493055555,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (4).jpg,0.11011732524168721,0.19086883083008177,0.20768229166666666,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (5).jpg,0.12115628356917767,0.20644733583268537,0.2283257378472222,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (6).jpg,0.2068003812145204,0.31502463735822106,0.3831651475694444,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (7).jpg,0.22899112756341045,0.3284613855160783,0.4384494357638889,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (8).jpg,0.13300553992108258,0.2231309794354986,0.2497829861111111,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (9).jpg,0.2682776220700623,0.37995977299458694,0.4925672743055556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (10).jpg,0.16729227543897326,0.2682609935501022,0.3117404513888889,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (11).jpg,0.494906407339119,0.5265252326484999,0.9485134548611112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (12).jpg,0.48645350703149653,0.510025551929262,0.9494086371527778,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (13).jpg,0.48874920193786264,0.50289876901262,0.9657660590277778,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (14).jpg,0.5000575833141372,0.525043801643912,0.9650065104166666,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (15).jpg,0.5060330816418033,0.5359197706246219,0.9652506510416666,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (16).jpg,0.4948255435919147,0.5241688254194699,0.9518229166666666,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (17).jpg,0.49164239681913235,0.5107064563075947,0.9626736111111112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (18).jpg,0.49892204508311444,0.529169725782632,0.9557020399305556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (19).jpg,0.5095824965888207,0.5419745600437271,0.9658474392361112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (20).jpg,0.2753183693240439,0.4122580924541326,0.4649522569444444,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (21).jpg,0.25278476385942644,0.39192270100917403,0.4226888020833333,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (1).jpg,0.7464661512662274,0.8356936861884632,0.9712999131944444,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (2).jpg,0.7829765889996385,0.8658368689544511,0.9710286458333334,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (3).jpg,0.7415174939708278,0.8301333203304875,0.9778103298611112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (4).jpg,0.7195310858002268,0.8129136199335074,0.9650607638888888,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (5).jpg,0.8574405416367292,0.9197914599295005,0.9663628472222222,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (6).jpg,0.7885321894051781,0.8705230769768322,0.9685872395833334,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (7).jpg,0.7482995376189336,0.837229158059835,0.9715440538194444,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (8).jpg,0.7329853213040038,0.8227740839933757,0.9765353732638888,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (9).jpg,0.7473726322686445,0.8359475148296427,0.9741482204861112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (10).jpg,0.7424604941341089,0.8316750614098206,0.97412109375,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (11).jpg,0.7445466240334992,0.8340002357671021,0.9714626736111112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (12).jpg,0.7501327406280964,0.8385055267872246,0.9731716579861112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (13).jpg,0.7284768325007196,0.8184905514932899,0.9774576822916666,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (14).jpg,0.7679016099306177,0.8526927951850621,0.9774848090277778,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (15).jpg,0.80304529478387,0.8831524985413812,0.9559190538194444,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (16).jpg,0.792405382596479,0.874673559532511,0.9600423177083334,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (17).jpg,0.8457419977003819,0.9126604300883758,0.9595269097222222,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (18).jpg,0.6939170020116221,0.789642280185372,0.9603135850694444,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (19).jpg,0.7418209642074935,0.831582552880457,0.9716796875,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (20).jpg,0.7433127268123217,0.8329575223874481,0.9712999131944444,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (21).jpg,0.7095368565685739,0.8018361335558247,0.9726833767361112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (22).jpg,0.7016316588219769,0.7964096421473261,0.9634060329861112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (23).jpg,0.72085052685598,0.8131626177216127,0.9695638020833334,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (24).jpg,0.7547546633972952,0.8422972003425442,0.9740125868055556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (25).jpg,0.7204503127156235,0.8129040328672881,0.9690483940972222,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (1).jpg,0.4154821768545609,0.5811819590238742,0.60107421875,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (2).jpg,0.4581510521322413,0.6270477245370869,0.6320258246527778,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (3).jpg,0.41729717157997703,0.5888617550897557,0.5888671875,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (4).jpg,0.25857973741170825,0.40140282887166434,0.4267849392361111,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 5 (5).jpg,0.5438550219427307,0.6921941042210612,0.7446560329861112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (1).jpg,0.3698924109925336,0.5390649852142728,0.5421278211805556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (2).jpg,0.4404387552922042,0.6106003344419002,0.6139322916666666,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (3).jpg,0.41123409854994775,0.561988038343724,0.6303168402777778,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (4).jpg,0.3960441185072526,0.557291751107392,0.5901692708333334,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (5).jpg,0.39114843370536734,0.5441754097142004,0.6021864149305556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 10 (6).jpg,0.3754790028342661,0.5282806854812884,0.5834418402777778,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (1).jpg,0.7149800709786521,0.8261685607341973,0.8777398003472222,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (2).jpg,0.6434904150954095,0.7744405098694696,0.8213704427083334,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (3).jpg,0.36077053986036106,0.5283757605538317,0.5342068142361112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (4).jpg,0.6194054912896599,0.7568882082159449,0.7982584635416666,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (5).jpg,0.6043295409843301,0.7479957746728141,0.7747124565972222,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 20 (6).jpg,0.4632273008114778,0.6248933775499437,0.6551920572916666,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (1).jpg,0.3492392749256833,0.5132450095321244,0.5268012152777778,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (2).jpg,0.36446191998353367,0.5204780870149311,0.5628797743055556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (3).jpg,0.4852954810425586,0.65331980114259,0.6538899739583334,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
5884-armor-steel,5884 Armor Steel,Steel,5884 x 50 (4).jpg,0.4117039645400933,0.5791597905722445,0.5930447048611112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (1).jpg,0.4604329918671609,0.6124981999677988,0.6771104600694444,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (2).jpg,0.4588088797270818,0.6080419472205869,0.6825358072916666,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (3).jpg,0.44904668865993935,0.6016572362357525,0.665283203125,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (4).jpg,0.47821076586222033,0.6294049348001344,0.6945258246527778,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (5).jpg,0.4558089035956286,0.6040794910198344,0.6820475260416666,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (6).jpg,0.4591498037968992,0.6113744337507271,0.6755642361111112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (7).jpg,0.5012036842634532,0.6414810310424706,0.740966796875,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (8).jpg,0.4516156812677158,0.6058634136023353,0.6637369791666666,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (9).jpg,0.4843397910387216,0.6235071331060842,0.7298719618055556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (10).jpg,0.4840886058170587,0.6334496968288135,0.7039930555555556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (1).jpg,0.3286901086236142,0.46626865888269853,0.5401204427083334,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (2).jpg,0.3285095745929066,0.4640357683330705,0.5398763020833334,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (3).jpg,0.3312797338700751,0.46508780695024887,0.5533582899305556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (4).jpg,0.33168487859175305,0.4652639267377028,0.5470377604166666,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (5).jpg,0.2821819346696253,0.4184269784065266,0.472412109375,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (6).jpg,0.3304135438573593,0.4677584572952724,0.5384657118055556,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (7).jpg,0.350896203621535,0.4978748893326907,0.5488552517361112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (8).jpg,0.3283765679391348,0.4636498203998876,0.5378960503472222,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (9).jpg,0.29345511223257,0.4317351551706639,0.4844835069444444,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (10).jpg,0.34931530081187057,0.4997788695555607,0.5434841579861112,metal_unet_edge4_r34,Metal-U-Net RGB+Sobel (ResNet34),metallography,edge-aware,Unet,resnet34,edge4,24.441245,5.51254677772522
